,blk,window,ticket_count,ticket_price,pow_diff,circulation,ticket_pool_value,ticket_pool_size,pow_hashrate_THs,pow_work_total,date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,PriceRealised,btc_blk_est,DailyIssuedNtv,DailyIssuedUSD,inf_pct_ann,S2F,age,notes,blk_reward,Sply_ideal,PoWSply_ideal,PoSSply_ideal,FundSply_ideal,inflation_ideal,S2F_ideal,PoW_Income,PoS_Income,Fund_Income,ticket_dcr_cost,ticket_usd_cost,CapTicket,CapTicketPrice,dcr_hodl_rating,dcr_hodl_rating_tot,dcr_hodl_rating_pool,dcr_hodl_rating_posideal,CapAvg,PriceAvg,CapDelta,PriceDelta,CapTop,PriceTop,CapS2Fmodel,PriceS2Fmodel,CapPlanBmodel,PricePlanBmodel,CapInflow,PriceInflow,CapFee,PriceFee,MinerIncome,FeesPct,MinerCap,btc_blk
334,48240.0,144,513,35.9531893,734032.04157331,3055310.66752232,97579693445009,42015,0.0,107,2016-07-22 00:00:00+00:00,10024.0,284.0,2436473.0,8579.13028169,1.76922958,5274108.506710112,2981019.850473882,758941.51992919,0.011452202367049,0.0198414410304322,0.00385218,0.006674070179595115,43.93064828,76.111767792738,208.30878528,,0.0026631455102279324,1.73254369722991,,8.126007322253864,3044141.69474782,5219.0,4747.0,14613.60206528,25318.70415202686,26.94085657,46.676211248328514,22.17523955,38.41957151691592,127888.24615351,221571.97482305104,,0.06710482321264684,0.07035643640778337,0.9792644854926285,396144.0,8046.3441800400615,13940.642894870976,0.9647762555802842,1.0365097546876605,165.0,,29.096910738641828,3134702.6071622223,872821.5642970712,1276410.7821479547,985470.2607155434,0.9757439987632426,1.0248589807034447,2513.9730878186538,1256.9865439093269,418.9955146364423,18443.986110899998,31955.01188823579,6757481.784342638,2.219831552519908,24.25761098363945,73843605.01026952,23670502.434918206,22153081.503080856,4075793.450498985,1.3388974164806833,-1094773.600025103,-0.3596329309880548,48909521.40598782,16.0667689977682,8873880.145932436,2.9150680341992286,2524959.541530237,0.8294487559125947,1882670.0717878293,0.6184567804567296,12581.30797010666,0.004132957408590309,1895251.3797579359,0.006638332046334435,124511508.66908933,57720.0
335,48384.0,144,645,28.95180114,806577.39662446,3059395.87378304,96241691224188,41375,29.0,107,2016-07-23 00:00:00+00:00,4927.0,310.0,1444086.0,4658.34193548,1.77201189,5318856.522441278,3001591.900133687,729841.220451363,0.00709644341676368,0.012363431550046086,0.003876,0.006752771476311264,12.19168979,21.240375402979172,205.87070755,,0.002650227501461137,1.74220110327948,,7.6885696316557475,3052952.10319244,3232.0,2489.0,14829.46330529,25835.907331518803,17.56622954,30.60390448504859,5.97706264,10.41324512577856,43722.34531935,76173.11825333798,,0.06709430495208367,0.0699046103325211,0.983176872311542,396288.0,8810.408444619738,15349.503312559355,1.0533408234356108,0.9493603378423779,166.0,,29.096910738641828,3138892.562308617,875335.5373848979,1277667.7686918597,985889.2562301728,0.9744415255157433,1.0262288437171532,2513.9730878186538,1256.9865439093269,418.9955146364423,18673.9117353,32533.70962778329,6790015.493970421,2.2240818933484654,24.86233803581734,75903527.19672994,23927934.603545174,22771058.159018982,4079493.0429750043,1.336245347154029,-1077901.1428413172,-0.3530684748424868,48953916.51570005,16.034944165848344,7171353.141332973,2.3489897315565367,1886424.8153321673,0.6179018705729293,1898019.5751003886,0.6216997551699712,12602.548345509638,0.0041279875738408365,1910622.1234458983,0.006596044393529967,126422130.79253523,57792.0
336,48528.0,144,665,25.91640957,834895.57154735,3063510.17695447,96706090150511,41280,0.0,108,2016-07-23 00:00:00+00:00,4927.0,310.0,1444086.0,4658.34193548,1.77201189,5318856.522441278,3001591.900133687,729841.220451363,0.00709644341676368,0.012363431550046086,0.003876,0.006752771476311264,12.19168979,21.240375402979172,205.87070755,,0.002650227501461137,1.74220110327948,,7.6885696316557475,3052952.10319244,3232.0,2489.0,14829.46330529,25835.907331518803,17.56622954,30.60390448504859,5.97706264,10.41324512577856,43722.34531935,76173.11825333798,,0.06709430495208367,0.0699046103325211,0.983176872311542,396288.0,8810.408444619738,15349.503312559355,1.0533408234356108,0.9493603378423779,166.0,,29.096910738641828,3143082.5174550116,877849.5104727247,1278924.7552357647,986308.2517448022,0.9731425248493525,1.0275987067308616,2513.9730878186538,1256.9865439093269,418.9955146364423,17234.41236405,30025.81223502142,6820041.306205442,2.233916902618222,23.44267750936041,71569371.60666397,22670496.845895644,21470811.481999192,4083170.67941259,1.3374499636410482,-1081578.7792789028,-0.3542730913295061,48998048.15295108,16.049399563692578,7171353.141332973,2.3489897315565367,1886424.8153321673,0.6179018705729293,1913369.078412948,0.6267275128267352,12623.788720912617,0.0041349448973379095,1925992.8671338605,0.006554431709655567,128348123.65966909,57864.0
337,48672.0,144,1135,24.07965889,869423.62404665,3067566.28630446,96908250624476,41236,21.0,108,2016-07-24 00:00:00+00:00,7987.0,290.0,1965476.0,6777.50344828,1.7138964,5164496.473644988,3013307.2585910694,821939.101981116,0.0102891644199089,0.01735861378590715,0.003876,0.00653911088290023,29.35498609,49.52412513119295,176.13818874,,0.0025507899415546527,1.68707711117137,,1.6707324051383838,3061209.49626255,4272.0,3886.0,17379.58995852,29320.70842056287,22.87968775,38.599797513772984,14.99418777,25.296350987372687,88910.46659333,149998.81313317377,,0.06723927340380596,0.06989930897476782,0.9843518590511481,396432.0,8257.39307011012,13930.858846527872,0.9845613226634579,1.015680767648659,167.0,,29.096910738641828,3147272.4726014063,880363.4835605514,1280181.7417796697,986727.2472594316,0.9718469828949573,1.0289685697445703,2513.9730878186538,1256.9865439093269,418.9955146364423,27330.412840150002,46108.513941481186,6866149.820146923,2.2429532603142155,24.712639718029383,75650567.3825466,23948586.833871715,22695170.21476398,4086369.8681529225,1.3348873617248338,-1073062.609561853,-0.3505355026736857,49036438.41783507,16.018648340698004,8447541.801148884,2.7595438376440886,2360417.4271323774,0.7710734694944028,1927299.9372594757,0.629587729821343,12673.31284604381,0.004139969140144357,1939973.2501055195,0.006532725564826463,130288096.9097746,57936.0
338,48816.0,144,348,30.87955374,826325.02011147,3071692.22824017,97747897249607,41517,0.0,109,2016-07-25 00:00:00+00:00,7589.0,243.0,2282064.0,9391.20987654,1.85645945,5692467.108324092,3066302.9566144384,850800.770494414,0.0108192712342942,0.0200738557085105,0.003876,0.007191451535068427,29.27694796,54.319853547229215,81.89466834,,0.0028321236545879613,1.85537965301043,,10.513569839095144,3068087.49308414,3888.0,3280.0,37463.8246344,69509.61795061667,36.03143853,66.85199791725803,10.72736861,19.90334144933678,118183.11837359,219274.553159682,,0.06940491809804128,0.07065581736835176,0.9994183554172675,396576.0,6877.996821590234,12761.29535624893,0.8182520366643232,1.2221173369474134,168.0,,29.096910738641828,3151462.427747801,882877.4566483782,1281438.7283235746,987146.242774061,0.9705548858572024,1.0303384327582787,2513.9730878186538,1256.9865439093269,418.9955146364423,10746.08470152,19938.066904726868,6886087.887051649,2.244423570896778,24.662163977836045,75665676.85278897,24106746.704584766,22699703.05583669,4091107.6181239286,1.3334390324088887,-1024804.6615094901,-0.3340206769916211,49093291.417487144,16.001268388906663,13232119.442689378,4.312823370427427,4362472.410007705,1.421886572609573,1940061.2326157247,0.6323356934862091,12727.632699591039,0.004148393006483923,1952788.8653153158,0.006517669639383116,132240885.77508992,58008.0
339,48960.0,144,279,27.3607531,667093.50975344,3075818.1701759,97669587557374,41439,26.0,109,2016-07-25 00:00:00+00:00,7589.0,243.0,2282064.0,9391.20987654,1.85645945,5692467.108324092,3066302.9566144384,850800.770494414,0.0108192712342942,0.0200738557085105,0.003876,0.007191451535068427,29.27694796,54.319853547229215,81.89466834,,0.0028321236545879613,1.85537965301043,,10.513569839095144,3068087.49308414,3888.0,3280.0,37463.8246344,69509.61795061667,36.03143853,66.85199791725803,10.72736861,19.90334144933678,118183.11837359,219274.553159682,,0.06940491809804128,0.07065581736835176,0.9994183554172675,396576.0,6877.996821590234,12761.29535624893,0.8182520366643232,1.2221173369474134,168.0,,29.096910738641828,3155652.3828941956,885391.4297362049,1282695.7148674796,987565.2382886905,0.969266220014,1.0317082957719872,2513.9730878186538,1256.9865439093269,418.9955146364423,7633.6501149,14163.31910138619,6900251.206153035,2.2490399057090387,24.55275878210109,75330012.14007615,23980578.23643506,22599003.642022844,4095817.4989774586,1.3349741518812461,-1029514.5423630201,-0.3355557964639786,49149809.987729505,16.019689822574954,13232119.442689378,4.312823370427427,4362472.410007705,1.421886572609573,1952822.5279719736,0.6364950583625416,12781.952553138268,0.004166097799345819,1965604.480525112,0.006502810041277259,134206490.25561503,58080.0
340,49104.0,144,2867,17.7695929,607839.2281539,3079827.72446875,97106577623509,41094,0.0,110,2016-07-26 00:00:00+00:00,12349.0,260.0,3234738.0,12441.3,1.72345587,5253171.051870821,3048045.007998452,673429.852910361,0.0383000342686444,0.0654187239581498,0.00455,0.007771669130157068,185.90836634,317.54248609285924,37.59674381,,0.0026092123816481585,1.70805914948507,,11.934819221855848,3075520.57167019,6132.0,9177.0,81802.84407832,139724.09628187504,25.84091592,44.137812868230405,16.63651179,28.41614617842574,237142.08535393,405052.70861674956,,0.06881408899229391,0.07155629716723245,0.9910663697310869,396720.0,7433.078586049844,12696.137887743984,0.8821510442490174,1.1335927180716636,169.0,,29.096910738641828,3159842.3380405903,887905.4028240317,1283952.7014113846,987984.2338033199,0.9679809717160446,1.0330781587856959,2513.9730878186538,1256.9865439093269,418.9955146364423,50945.422844299996,87017.79561359232,6987269.001766628,2.271897988954802,24.947010676289434,76725044.53660402,24225188.287116077,23017513.360981204,4099211.497666295,1.3328512692861554,-1051166.489667843,-0.34178489955506863,49190537.97199554,15.994215231433865,11026155.29249746,3.5851346253585956,3398836.4555451414,1.1051255799922586,1965518.6658597176,0.639084870367921,13099.495039231128,0.0042592773268680575,1978618.1608989488,0.006620527041599382,136185108.41651398,58152.0
341,49248.0,144,33,42.79087842,555948.75567518,3083400.54853238,97039641250348,41182,0.0,110,2016-07-26 00:00:00+00:00,12349.0,260.0,3234738.0,12441.3,1.72345587,5253171.051870821,3048045.007998452,673429.852910361,0.0383000342686444,0.0654187239581498,0.00455,0.007771669130157068,185.90836634,317.54248609285924,37.59674381,,0.0026092123816481585,1.70805914948507,,11.934819221855848,3075520.57167019,6132.0,9177.0,81802.84407832,139724.09628187504,25.84091592,44.137812868230405,16.63651179,28.41614617842574,237142.08535393,405052.70861674956,,0.06881408899229391,0.07155629716723245,0.9910663697310869,396720.0,7433.078586049844,12696.137887743984,0.8821510442490174,1.1335927180716636,169.0,,28.80882251350676,3164004.3486291314,890402.6091771486,1285201.3045879516,988400.4348621662,0.9571363022721314,1.044783274467926,2489.082265166984,1244.541132583492,414.8470441944974,1412.0989878599999,2411.9485961928794,6989680.95036282,2.272682229716646,25.079569868260023,77132733.05847354,24337124.6272899,23139819.917542063,4102585.6484095836,1.3339483683510647,-1054540.6404111315,-0.34288199861997787,49231027.78091501,16.007380420212776,11026155.29249746,3.5851346253585956,3398836.4555451414,1.1051255799922586,1978214.8037474616,0.6432129968401329,13417.037525323987,0.004362525696922177,1991631.8412727856,0.006736705673850648,138176740.25778675,58224.0
342,49392.0,144,87,51.72525254,595451.61144204,3086920.98663145,99359261281665,42678,30.0,110,2016-07-27 00:00:00+00:00,6805.0,305.0,2096639.0,6874.22622951,1.71815046,5260965.717744463,3061993.600841359,579522.296980618,0.0275872078573787,0.0470724771098971,0.00787,0.013428702055318868,83.5616526,142.58253316587817,57.43033653,,0.0025999999999999964,1.70631538187025,,-9.604566585877777,3083231.72471085,4363.0,3964.0,53686.46452697,91606.04022060045,50.37729625,85.95955548840946,10.84748901,18.50923735243149,199695.60234133,340743.6779668561,,0.05637587242992079,0.06817312744526388,0.9931117328291362,396864.0,7711.15304066008,13157.659045233842,0.9128638750319306,1.0954535800477607,170.0,,28.80882251350676,3168152.819071084,892891.6914423133,1286445.8457205507,988815.2819063547,0.9558830004632687,1.0461531374816269,2489.082265166984,1244.541132583492,414.8470441944974,4500.09697098,7678.584681490894,6997359.535044311,2.269488692323485,24.79713062484626,76455299.82432498,24638245.807896767,22936589.947297495,4105962.849777906,1.3317075122412245,-1043969.2489365474,-0.33859577941208824,49271554.19733487,15.980490146894693,10147858.517565768,3.291305819226886,3033833.3258143445,0.9839783696760132,1991372.4627926955,0.6458718126285008,13559.620058489865,0.00439785954127775,2004932.0828511855,0.006763131865896885,140181672.34063792,58296.0
343,49536.0,144,204,34.31936645,619611.7479163,3090481.75708195,97880777928481,41989,0.0,111,2016-07-27 00:00:00+00:00,6805.0,305.0,2096639.0,6874.22622951,1.71815046,5260965.717744463,3061993.600841359,579522.296980618,0.0275872078573787,0.0470724771098971,0.00787,0.013428702055318868,83.5616526,142.58253316587817,57.43033653,,0.0025999999999999964,1.70631538187025,,-9.604566585877777,3083231.72471085,4363.0,3964.0,53686.46452697,91606.04022060045,50.37729625,85.95955548840946,10.84748901,18.50923735243149,199695.60234133,340743.6779668561,,0.05637587242992079,0.06817312744526388,0.9931117328291362,396864.0,7711.15304066008,13157.659045233842,0.9128638750319306,1.0954535800477607,170.0,,28.80882251350676,3172301.289513036,895380.773707478,1287690.3868531499,989230.1289505432,0.9546329765810808,1.047523000495328,2489.082265166984,1244.541132583492,414.8470441944974,7001.150755799999,11946.171225414064,7009305.706269724,2.2733632539173056,23.86036730913069,73567041.4507654,23354713.13877009,22070112.435229618,4109320.416254553,1.3327964886064252,-1047326.8154131942,-0.33968475577728885,49311844.99505463,15.9935578632771,10147858.517565768,3.291305819226886,3033833.3258143445,0.9839783696760132,2004530.1218379294,0.6501393021395163,13702.202591655743,0.004444104048955566,2018232.3244295851,0.006789209758360406,142199904.6650675,58368.0
344,49680.0,144,2779,17.51255759,669662.1528323,3093933.05400714,96758807373599,41385,25.0,111,2016-07-28 00:00:00+00:00,13734.0,312.0,3312006.0,10615.40384615,1.70018173,5223109.091323105,3072088.7083446356,634669.250981604,0.0275638182488874,0.046580220667944844,0.00585,0.009885941361497565,161.02782621,272.12164914213344,49.14089048,,0.0025753027124488666,1.6899045062389,,-10.507998324432366,3090771.74008359,7156.0,9688.0,62896.12804446,106288.4502073118,42.95393431,72.58804715115869,17.44078424,29.473259879516387,416137.71559354,703233.000797485,,0.05638268388338697,0.06756891294233346,0.9939552211194834,397008.0,7540.015372740105,12741.905955504082,0.8904266773759577,1.123057097690457,171.0,,28.80882251350676,3176449.7599549885,897869.8559726427,1288934.927985749,989644.9759947318,0.9533862177825675,1.048892863509029,2489.082265166984,1244.541132583492,414.8470441944974,48667.39754261,82243.25441417661,7091548.960683901,2.2944266212593587,25.632096928445755,79222960.82552353,24801311.292809013,23766888.247657057,4112548.7892257664,1.33058961808501,-1040460.0808811309,-0.33663439696552666,49350585.4707092,15.967075417020121,10779245.788528888,3.487558025956767,3295101.7839352125,1.06610971661275,2017272.0277934335,0.6526758354982488,13974.324240797876,0.004521305814844787,2031246.3520342314,0.006879679673912037,144231151.01710173,58440.0
345,49824.0,144,37,41.61340086,663052.88621428,3097441.96857723,96721606615017,41450,0.0,112,2016-07-28 00:00:00+00:00,13734.0,312.0,3312006.0,10615.40384615,1.70018173,5223109.091323105,3072088.7083446356,634669.250981604,0.0275638182488874,0.046580220667944844,0.00585,0.009885941361497565,161.02782621,272.12164914213344,49.14089048,,0.0025753027124488666,1.6899045062389,,-10.507998324432366,3090771.74008359,7156.0,9688.0,62896.12804446,106288.4502073118,42.95393431,72.58804715115869,17.44078424,29.473259879516387,416137.71559354,703233.000797485,,0.05638268388338697,0.06756891294233346,0.9939552211194834,397008.0,7540.015372740105,12741.905955504082,0.8904266773759577,1.123057097690457,171.0,,28.80882251350676,3180598.230396941,900358.9382378074,1290179.469118348,990059.8230389203,0.9521427112917329,1.05026272652273,2489.082265166984,1244.541132583492,414.8470441944974,1539.69583182,2601.9389244298695,7094150.899608331,2.2952684624379507,24.72130052454854,76407897.03938825,23910839.04346997,22922369.111816477,4115758.501081539,1.3316281004207149,-1043669.7927369033,-0.33767287930123147,49389102.012978464,15.97953720504858,10779245.788528888,3.487558025956767,3295101.7839352125,1.06610971661275,2030013.9337489377,0.6567984000313254,14246.445889940009,0.004609349084301746,2044260.3796388777,0.0069689977029524335,146275411.39674062,58512.0
346,49968.0,144,151,49.30705002,651303.561341,3100956.64491181,98938492500081,42880,0.0,112,2016-07-29 00:00:00+00:00,4591.0,277.0,1308029.0,4722.12635379,1.70720836,5269997.211887331,3086909.207497193,659134.702714739,0.00833721340174129,0.014184540216078671,0.0037025,0.006299258231660766,13.40623915,22.80874066745451,193.83859899,,0.002587382073056698,1.70135266216361,,-17.56062195279434,3097533.70308627,2782.0,2344.0,15979.96332672,27187.55314719193,31.02869133,52.790746597748424,5.016875515,8.535474513188682,72731.2524793,123741.51002815072,,0.05366322408391967,0.06757135748702771,0.9965700145317253,397152.0,6761.9630026798695,11504.483756061234,0.7968005298922206,1.2550192457016378,172.0,,28.80882251350676,3184746.700838893,902848.0205029721,1291424.0102509472,990474.6700831088,0.9509024443991496,1.0516325895364311,2489.082265166984,1244.541132583492,414.8470441944974,7445.36455302,12667.190803059153,7106818.09041139,2.294347300670341,24.288958236158937,75235866.74935715,24031129.122829914,22570760.024807144,4119084.837423919,1.3297950021721514,-1032175.6299267258,-0.33322498764042613,49429018.049087025,15.957540026065818,14112795.578349551,4.556139474540043,4764658.976538985,1.5382105356244073,2041518.4175049989,0.6590786778109643,14269.254630607464,0.004606650321961016,2055787.6721356064,0.006941015759562458,148331199.0688762,58584.0
347,50112.0,144,426,34.35618325,675547.55278604,3104793.98005783,97468482745724,42206,31.0,112,2016-07-29 00:00:00+00:00,4591.0,277.0,1308029.0,4722.12635379,1.70720836,5269997.211887331,3086909.207497193,659134.702714739,0.00833721340174129,0.014184540216078671,0.0037025,0.006299258231660766,13.40623915,22.80874066745451,193.83859899,,0.002587382073056698,1.70135266216361,,-17.56062195279434,3097533.70308627,2782.0,2344.0,15979.96332672,27187.55314719193,31.02869133,52.790746597748424,5.016875515,8.535474513188682,72731.2524793,123741.51002815072,,0.05366322408391967,0.06757135748702771,0.9965700145317253,397152.0,6761.9630026798695,11504.483756061234,0.7968005298922206,1.2550192457016378,172.0,,28.80882251350676,3188895.1712808455,905337.1027681368,1292668.5513835463,990889.5171272974,0.9496654044615258,1.0530024525501323,2489.082265166984,1244.541132583492,414.8470441944974,14635.7340645,24900.545113355707,7131718.635524746,2.302386130106982,23.91048374670784,74063529.26252401,23305185.72507907,22219058.778757203,4122392.056890768,1.3308626965974144,-1035482.849393575,-0.3342926820656891,49468704.68268922,15.970352359168974,14112795.578349551,4.556139474540043,4764658.976538985,1.5382105356244073,2053022.90126106,0.6627927564486232,14292.063371274919,0.004614013838504752,2067314.964632335,0.006913345869296077,150398514.03350854,58656.0
348,50256.0,144,2086,24.1179401,715973.11299014,3108884.83284141,96760632448524,41711,0.0,113,2016-07-30 00:00:00+00:00,13266.0,318.0,2927855.0,9207.09119497,1.71912252,5340561.751824182,3106562.6172541487,690142.754246716,0.0118065776115486,0.0202995655398663,0.003876,0.006664176412609177,62.97628498,108.27788258964644,92.68001224,,0.0026235034494447723,1.71934375970309,,-17.591727094502804,3106162.87271513,6832.0,5671.0,33514.91651382,57623.66256500646,58.04446382,99.79838665422878,16.37865345,28.160535601596987,329170.15433476,565956.6507359727,,0.05365906488669152,0.06753115665626927,1.0001286940045966,397296.0,8629.169628859963,14836.508952799808,1.0139992793683568,0.9861939947560148,173.0,,28.80882251350676,3193043.641722798,907826.1850333015,1293913.0925161454,991304.3641714859,0.9484315789012752,1.0543723155638334,2489.082265166984,1244.541132583492,414.8470441944974,50310.0230486,86500.22417912904,7218218.859703875,2.3238378525187744,25.53058826405453,79302165.3843828,24703558.672127806,23790649.615314838,4125882.5144693735,1.3282891733436037,-1019319.8972152248,-0.32816047933900727,49510590.17363248,15.939470080123245,7864967.951005894,2.5320526557356735,2140502.364711542,0.689114657674247,2067859.4102138598,0.6657279398894888,14400.341253864564,0.004636054786553119,2082259.7514677243,0.006915727609734656,152480773.78497627,58728.0
349,50400.0,144,19,47.68309652,790839.06336021,3112941.11503805,97734518502370,41955,25.0,113,2016-07-30 00:00:00+00:00,13266.0,318.0,2927855.0,9207.09119497,1.71912252,5340561.751824182,3106562.6172541487,690142.754246716,0.0118065776115486,0.0202995655398663,0.003876,0.006664176412609177,62.97628498,108.27788258964644,92.68001224,,0.0026235034494447723,1.71934375970309,,-17.591727094502804,3106162.87271513,6832.0,5671.0,33514.91651382,57623.66256500646,58.04446382,99.79838665422878,16.37865345,28.160535601596987,329170.15433476,565956.6507359727,,0.05365906488669152,0.06753115665626927,1.0001286940045966,397296.0,8629.169628859963,14836.508952799808,1.0139992793683568,0.9861939947560148,173.0,,28.80882251350676,3197192.11216475,910315.2672984662,1295157.6336487446,991719.2112156744,0.9472009552060909,1.0557421785775343,2489.082265166984,1244.541132583492,414.8470441944974,905.97883388,1557.6890544546604,7219776.54875833,2.3243393358981996,24.848206419264194,77182576.23308021,24285274.900342856,23154772.86992406,4129353.0265761013,1.3294064721617735,-1022790.4093219526,-0.3292777781571771,49552236.318913214,15.952877665941283,7864967.951005894,2.5320526557356735,2140502.364711542,0.689114657674247,2082695.9191666595,0.6705044147753118,14508.61913645421,0.004670913835169265,2097204.5383031135,0.0069180754053648,154577978.32327938,58800.0
350,50544.0,144,246,46.80092809,805652.45372331,3117031.96782163,99540152740098,42663,0.0,114,2016-07-31 00:00:00+00:00,4449.0,273.0,2372924.0,8692.02930403,1.81382772,5727432.548843369,3157649.6885512234,795539.32699284,0.0168921192756837,0.031069978662993207,0.003795,0.0069802117248717365,22.85503738,42.03768113102973,73.73970273,,0.002943829654587966,1.83931797756831,,-7.149765974138377,3113889.28868916,2694.0,2029.0,42228.12370262,77670.94708520743,33.60647375,61.8129913310525,5.00016148,9.196886900908568,68187.53524792,125418.55942757207,,0.054591078723067565,0.06456518690969175,1.0140532934234425,397440.0,7726.4159740298055,14211.335803203985,0.9056654135921646,1.104160526605155,174.0,,28.80882251350676,3201340.5826067026,912804.3495636309,1296402.1747813437,992134.0582598629,0.9459735209285227,1.0571120415912356,2489.082265166984,1244.541132583492,414.8470441944974,11513.02831014,21176.1199470934,7240952.668705423,2.325372547767623,23.830857482674293,74206651.8555774,23721271.937529065,22261995.556673218,4133905.959687974,1.3275699860954935,-976256.2711367505,-0.3135166926720509,49606871.516255684,15.930839833145921,10344599.828016864,3.322083371940171,3114620.1345098084,1.0002347051397438,2096907.2549698635,0.673404562771912,14550.656817585239,0.004672824069384485,2111457.911787449,0.006891284328403885,156689436.23506683,58872.0
351,50688.0,144,467,31.71184788,781820.75177448,3121128.5823697,98253109957936,42021,26.0,114,2016-07-31 00:00:00+00:00,4449.0,273.0,2372924.0,8692.02930403,1.81382772,5727432.548843369,3157649.6885512234,795539.32699284,0.0168921192756837,0.031069978662993207,0.003795,0.0069802117248717365,22.85503738,42.03768113102973,73.73970273,,0.002943829654587966,1.83931797756831,,-7.149765974138377,3113889.28868916,2694.0,2029.0,42228.12370262,77670.94708520743,33.60647375,61.8129913310525,5.00016148,9.196886900908568,68187.53524792,125418.55942757207,,0.054591078723067565,0.06456518690969175,1.0140532934234425,397440.0,7726.4159740298055,14211.335803203985,0.9056654135921646,1.104160526605155,174.0,,28.80882251350676,3205489.053048655,915293.4318287956,1297646.7159139428,992548.9053040515,0.9447492636855572,1.0584819046049365,2489.082265166984,1244.541132583492,414.8470441944974,14809.43295996,27239.256280847098,7268191.92498627,2.334120211462601,24.114072870345566,75088553.21763892,23692826.532637443,22526565.965291675,4138433.023861711,1.3290238156167231,-980783.3353104875,-0.31497052219328053,49661196.286340535,15.948285787400678,10344599.828016864,3.322083371940171,3114620.1345098084,1.0002347051397438,2111118.5907730674,0.6779684166811775,14592.694498716268,0.0046863241258199295,2125711.285271784,0.006864852531867004,158815147.52033862,58944.0
352,50832.0,144,2858,22.72642583,756483.35801749,3125248.24397573,98024469033798,41675,0.0,115,2016-08-01 00:00:00+00:00,12783.0,276.0,3096785.0,11220.23550725,1.68958603,5317296.752621482,3147100.3224160047,773622.143548417,0.0178126083422022,0.030340241857388872,0.00585,0.009964313561265979,87.03240436,148.2424217152021,57.84433779,,0.0028083684944476953,1.70330146346427,,-16.716275719776995,3121759.04657938,6252.0,7105.0,53968.27357887,91924.23936752937,35.65487754,60.73100509352133,22.72942583,38.71506427994158,253327.90492522,431493.79119546467,,0.05582537492218763,0.06532022606593667,1.0081176271001415,397584.0,7869.757890220266,13404.570131521665,0.9201420055394259,1.0867887717111209,175.0,,28.80882251350676,3209637.5234906073,917782.5140939603,1298891.257046542,992963.75234824,0.9435281711582012,1.0598517676186376,2489.082265166984,1244.541132583492,414.8470441944974,64952.12502214,110633.04960532529,7378824.974591595,2.3636753716392143,27.106951892273326,84621372.2948963,26571445.663647983,25386411.688468892,4141772.5811669794,1.3267431981034101,-994672.2587509747,-0.3186255710032687,49701270.974003755,15.920918377240923,9954269.788281314,3.1886733215968586,2954902.584373097,0.9465504993445559,2124523.160904589,0.680553216697651,14740.93692043147,0.00472199702170596,2139264.0978250206,0.006890657836691837,160954411.61816365,59016.0
353,50976.0,144,10,58.4710762,719263.90113035,3129304.52617237,98636880984253,41849,32.0,115,2016-08-01 00:00:00+00:00,12783.0,276.0,3096785.0,11220.23550725,1.68958603,5317296.752621482,3147100.3224160047,773622.143548417,0.0178126083422022,0.030340241857388872,0.00585,0.009964313561265979,87.03240436,148.2424217152021,57.84433779,,0.0028083684944476953,1.70330146346427,,-16.716275719776995,3121759.04657938,6252.0,7105.0,53968.27357887,91924.23936752937,35.65487754,60.73100509352133,22.72942583,38.71506427994158,253327.90492522,431493.79119546467,,0.05582537492218763,0.06532022606593667,1.0081176271001415,397584.0,7869.757890220266,13404.570131521665,0.9201420055394259,1.0867887717111209,175.0,,28.80882251350676,3213785.9939325596,920271.596359125,1300135.798179141,993378.5993924285,0.9423102310910689,1.0612216306323385,2489.082265166984,1244.541132583492,414.8470441944974,584.7107619999999,995.9386966179084,7379820.913288213,2.3639944028910684,24.737468204494615,77224415.15685084,24400267.07138478,23167324.547055252,4145093.270916851,1.327806922016859,-997992.948500846,-0.31968929491671744,49741119.25100221,15.933683064202306,9954269.788281314,3.1886733215968586,2954902.584373097,0.9465504993445559,2137927.731036111,0.6848471323815695,14889.179342146672,0.004769483845481689,2152816.9103782573,0.0069161382328284445,163107228.5285419,59088.0
